id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm849003,The Old Guard,MOVIE,2020,R,125,"['fantasy', 'action', 'thriller']",['US'],0,6.6,158247,20.588,7.2
ts89564,Black Summer,SHOW,2019,TV-MA,39,"['scifi', 'thriller', 'action', 'drama', 'horror']",['US'],2,6.5,29318,30.795,7.1
tm845489,His House,MOVIE,2020,N/A,93,"['thriller', 'drama', 'horror']",['GB'],0,6.5,39988,27.065,6.5
tm403709,Marriage Story,MOVIE,2019,R,136,"['drama', 'romance', 'comedy']",['GB'],0,7.9,298303,28.268,7.8
ts224303,The Daily Life of the Immortal King,SHOW,2020,TV-14,19,"['scifi', 'animation', 'comedy', 'action', 'fantasy']",['CN'],2,7.2,1331,121.132,8.6
tm362198,Scary Stories to Tell in the Dark,MOVIE,2019,PG-13,108,"['horror', 'thriller']","['US', 'CA', 'CN']",0,6.2,74754,36.326,6.5
tm368699,The Devil All the Time,MOVIE,2020,R,138,"['crime', 'drama', 'thriller', 'horror']",['US'],0,7.1,122321,22.872,7.3
tm828369,Lunana: A Yak in the Classroom,MOVIE,2019,N/A,109,"['drama', 'family']","['BT', 'CN']",0,7.4,3257,6.869,7.4
tm502532,Fantastic Fungi,MOVIE,2019,N/A,81,['documentation'],['US'],0,7.4,8430,9.263,7.3
tm417392,The King,MOVIE,2019,R,140,"['history', 'war', 'drama', 'romance']","['US', 'AU']",0,7.2,124438,25.987,7.2
ts219660,Alice in Borderland,SHOW,2020,TV-MA,47,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",['JP'],2,7.6,49446,71.018,8.2
ts57213,The Dark Crystal: Age of Resistance,SHOW,2019,TV-PG,51,"['scifi', 'family', 'animation', 'fantasy', 'horror', 'drama', 'action']","['US', 'GB']",1,8.4,24419,23.53,7.8
ts82913,When They See Us,SHOW,2019,TV-MA,74,"['drama', 'crime', 'history']",['US'],1,8.9,116560,20.965,8.2
tm414584,Rambo: Last Blood,MOVIE,2019,R,101,"['drama', 'action', 'crime', 'thriller', 'western']","['US', 'CN']",0,6.1,96740,88.199,6.5
ts221200,The Haunting of Bly Manor,SHOW,2020,TV-MA,55,"['thriller', 'drama', 'scifi', 'horror']",['US'],1,7.3,99047,29.636,7.8
tm817504,1BR,MOVIE,2019,N/A,90,"['thriller', 'drama', 'horror']",['US'],0,5.8,12397,15.943,6.1
tm412937,Trading Paint,MOVIE,2019,R,87,"['drama', 'thriller', 'action', 'sport', 'european']","['GB', 'US']",0,4.4,1996,8.786,5.6
ts237107,Sweet Magnolias,SHOW,2020,TV-14,50,"['drama', 'romance']",['US'],2,7.3,17689,17.137,7.9
tm456156,Sweetheart,MOVIE,2019,PG-13,82,"['horror', 'thriller', 'drama', 'fantasy', 'scifi']",['US'],0,5.8,8191,12.174,6.5
tm943790,Summerland,MOVIE,2020,PG,102,"['romance', 'war', 'drama']",['GB'],0,7,6827,9.77,7.6
tm239927,Official Secrets,MOVIE,2019,R,112,"['drama', 'thriller', 'history', 'crime', 'war', 'romance']","['GB', 'US']",0,7.3,46901,13.217,7.249
ts89210,Warrior Nun,SHOW,2020,TV-MA,43,"['action', 'drama', 'scifi', 'fantasy']",['US'],2,6.8,30243,45.891,7.9
tm919961,Pieces of a Woman,MOVIE,2020,R,127,['drama'],"['CA', 'HU', 'US']",0,7,48664,10.502,7.098
tm427335,Freaks,MOVIE,2019,R,105,"['scifi', 'thriller', 'drama']","['US', 'CA']",0,6.7,35021,56.909,6.8
tm431321,21 Bridges,MOVIE,2019,R,99,"['action', 'drama', 'crime', 'thriller']",['US'],0,6.6,65845,29.285,6.7
tm417553,6 Underground,MOVIE,2019,R,128,"['thriller', 'comedy', 'action']",['US'],0,6.1,172083,68.45,6.327
tm821789,Mank,MOVIE,2020,R,131,"['comedy', 'drama']",['US'],0,6.8,72295,13.068,6.8
tm834851,I Care a Lot,MOVIE,2020,R,118,"['drama', 'thriller', 'comedy', 'crime']","['GB', 'US']",0,6.3,129321,30.192,6.6
ts223210,Don't F**k with Cats: Hunting an Internet Killer,SHOW,2019,TV-MA,62,"['documentation', 'crime']",['GB'],1,8,51559,13.548,7.7
ts223548,The Midnight Gospel,SHOW,2020,TV-MA,26,"['comedy', 'animation', 'scifi', 'thriller']",['US'],1,,,27.366,8.3
tm827648,El Camino: A Breaking Bad Movie,MOVIE,2019,R,123,"['crime', 'drama', 'thriller', 'action']",['US'],0,7.3,216847,42.566,6.91
tm460948,Always Be My Maybe,MOVIE,2019,PG-13,102,"['romance', 'comedy']",['US'],0,6.8,55686,11.434,6.6
ts107724,The Defeated,SHOW,2020,TV-MA,55,"['history', 'thriller', 'drama']",['DE'],1,7,5902,7.002,6.846
tm847085,The Social Dilemma,MOVIE,2020,PG-13,94,"['drama', 'documentation']",['US'],0,7.6,80916,20.38,7.5
tm494295,Straight Up,MOVIE,2019,N/A,95,"['comedy', 'romance']",['US'],0,6.8,2445,6.099,6.9
tm916405,The Outpost,MOVIE,2020,R,123,"['history', 'action', 'war', 'drama']","['BG', 'US']",0,6.8,32952,31.294,6.9
tm823545,Disappearance at Clifton Hill,MOVIE,2020,N/A,100,"['thriller', 'drama']",['CA'],0,5.4,3612,5.746,5.4
ts90448,The Hateful Eight: Extended Version,SHOW,2019,TV-MA,53,"['crime', 'thriller', 'western', 'drama']",['US'],1,,,1.96,10
tm244207,Triple Frontier,MOVIE,2019,R,125,"['thriller', 'action', 'crime', 'drama']",['US'],0,6.4,125883,28.54,6.3
tm849004,Eurovision Song Contest: The Story of Fire Saga,MOVIE,2020,PG-13,123,"['music', 'comedy']",['US'],0,6.5,92086,10.817,6.4
ts218802,The Family,SHOW,2019,TV-14,50,"['documentation', 'sport', 'reality']",['US'],1,6.4,3491,6.904,6.9
ts287836,Into the Night,SHOW,2020,TV-MA,36,"['scifi', 'drama', 'thriller']",['BE'],2,7.1,31559,22.983,7.5
tm423666,The Wandering Earth,MOVIE,2019,PG-13,126,"['scifi', 'action', 'drama', 'thriller']",['CN'],0,5.9,30297,25.187,6.4
tm818266,The Forgotten Battle,MOVIE,2020,N/A,124,"['drama', 'war', 'history', 'documentation', 'european']","['BE', 'LT', 'NL']",0,7.1,27275,33.974,7.2
ts225651,Feel Good,SHOW,2020,TV-MA,25,"['drama', 'comedy', 'romance']",['GB'],2,7.5,10690,9.986,7.4
tm813695,After We Collided,MOVIE,2020,R,105,"['drama', 'romance']",['US'],0,5,30522,236.101,7.251
tm448792,In the Shadow of the Moon,MOVIE,2019,R,115,"['scifi', 'crime', 'thriller']","['US', 'CA']",0,6.2,52206,23.952,6.2
tm1121246,Code 8,MOVIE,2019,N/A,99,"['scifi', 'action', 'crime', 'thriller', 'drama']","['CA', 'GB', 'US']",0,6.1,39469,18.193,6.2
ts222439,Crash Landing on You,SHOW,2019,N/A,85,['war'],['KR'],1,,,59.917,8.8
tm447963,Fractured,MOVIE,2019,R,99,['thriller'],['US'],0,6.4,72478,35.497,6.7
ts104401,Ragnarok,SHOW,2020,TV-MA,47,"['thriller', 'action', 'drama', 'fantasy', 'scifi']",['NO'],2,7.5,36863,118.364,8.067
tm832345,365 Days,MOVIE,2020,N/A,114,"['romance', 'drama', 'european']",['PL'],0,3.3,84940,48.792,7.044
ts304505,Love Is Blind,SHOW,2020,TV-MA,54,"['reality', 'romance']",['US'],5,6.1,7863,1.4,7.7
ts103702,Young Wallander,SHOW,2020,TV-MA,45,"['thriller', 'crime', 'drama']",['GB'],2,6.9,11377,72.638,7.1
ts88577,Hollywood,SHOW,2020,TV-MA,50,"['drama', 'history']",['US'],1,7.5,36052,11.855,7.6
ts85398,Our Planet,SHOW,2019,TV-G,50,['documentation'],['GB'],1,9.3,42259,19.942,8.8
ts91039,The Chef Show,SHOW,2019,TV-MA,31,['documentation'],['US'],2,8.2,5107,7.305,7.8
ts257301,Big Timber,SHOW,2020,N/A,48,['reality'],['CA'],2,6.6,705,19.64,7
ts95997,Raising Dion,SHOW,2019,TV-G,43,"['scifi', 'drama']",['US'],2,7.1,14799,33.326,7.8
tm428856,I Am Mother,MOVIE,2019,PG-13,114,"['scifi', 'horror', 'drama', 'thriller']",['AU'],0,6.7,89926,20.904,6.696
tm983787,Ava,MOVIE,2020,R,96,"['thriller', 'crime', 'action', 'drama']",['US'],0,5.4,54279,155.235,5.753
tm840196,The Trial of the Chicago 7,MOVIE,2020,R,130,"['drama', 'history', 'thriller']",['US'],0,7.7,173103,15.07,7.8
ts223530,Sweet Home,SHOW,2020,TV-MA,52,"['drama', 'scifi']",['KR'],1,,,69.734,8.6
tm455636,The Dirt,MOVIE,2019,R,108,"['drama', 'comedy', 'music']",['US'],0,6.9,48445,15.86,7.518
ts82912,Ratched,SHOW,2020,TV-MA,54,"['drama', 'history', 'thriller', 'crime']",['US'],2,7.2,54291,35.227,7.8
tm824331,Can You Keep a Secret?,MOVIE,2019,N/A,94,"['romance', 'comedy']",['US'],0,5.3,16421,12.579,6.553
ts84663,The Politician,SHOW,2019,TV-14,43,"['comedy', 'drama']",['US'],2,7.5,22182,14.713,7.4
tm441231,Murder Mystery,MOVIE,2019,PG-13,90,"['comedy', 'crime', 'romance', 'action']","['IT', 'MC', 'US', 'CA']",0,6,124599,22.376,6.2
tm843444,Da 5 Bloods,MOVIE,2020,R,156,"['war', 'drama']",['US'],0,6.5,50520,16.232,6.6
tm832916,The Midnight Sky,MOVIE,2020,PG-13,118,"['drama', 'scifi', 'thriller', 'fantasy']",['US'],0,5.6,82362,22.231,5.8
ts242210,The Cursed,SHOW,2020,TV-MA,62,"['thriller', 'scifi', 'drama', 'fantasy']",['KR'],1,7.1,466,4.435,7.9
ts221016,Top Boy,SHOW,2019,TV-MA,53,"['drama', 'crime']",['GB'],3,,,24.305,8.4
ts221749,Dorohedoro,SHOW,2020,TV-MA,25,"['scifi', 'action', 'comedy', 'fantasy', 'horror', 'animation']",['JP'],1,8.1,8262,23.072,8.6
ts86165,The Society,SHOW,2019,TV-MA,56,"['drama', 'scifi', 'thriller']",['US'],1,7,28647,21.138,7.7
ts225522,Unorthodox,SHOW,2020,TV-MA,54,['drama'],['DE'],1,8,76083,15.173,7.9
ts116814,The Twelve,SHOW,2019,TV-MA,48,"['thriller', 'drama']",['BE'],1,7.4,5174,9.883,7
ts246072,Barbarians,SHOW,2020,TV-MA,47,"['drama', 'action', 'history']",['DE'],1,7.2,23709,37.819,7.396
tm458553,Wine Country,MOVIE,2019,R,103,"['comedy', 'drama']",['US'],0,5.4,21213,11.397,5.5
ts218569,The Movies That Made Us,SHOW,2019,TV-PG,47,"['documentation', 'family', 'history']",['US'],3,7.6,6288,10.08,7.4
tm886464,The Wrong Missy,MOVIE,2020,R,90,"['romance', 'comedy']",['US'],0,5.7,39237,31.686,6.2
ts235672,She,SHOW,2020,N/A,40,"['drama', 'crime']",['IN'],2,,,11.259,6.3
tm417416,Five Feet Apart,MOVIE,2019,PG-13,116,"['romance', 'drama']",['US'],0,7.2,63916,86.377,8.3
tm439163,Brahms: The Boy II,MOVIE,2020,PG-13,86,"['thriller', 'horror', 'drama']","['CN', 'US', 'AU', 'CA']",0,4.7,17048,29.249,6.017
tm426428,After,MOVIE,2019,PG-13,102,"['drama', 'romance']",['US'],0,5.2,53460,238.494,7.166
ts84661,Cursed,SHOW,2020,TV-MA,55,"['action', 'scifi', 'fantasy', 'drama']",['US'],1,5.8,29864,30.279,7.4
tm441232,Someone Great,MOVIE,2019,R,92,"['romance', 'comedy']",['US'],0,6.1,22277,14.238,6.4
ts220751,Lego Jurassic World: Legend of Isla Nublar,SHOW,2019,TV-PG,22,"['comedy', 'family', 'scifi', 'animation', 'action']",['CA'],1,6.7,289,13.663,7.2
tm450262,Last Breath,MOVIE,2019,N/A,85,"['documentation', 'european']","['BE', 'SE', 'GB']",0,7.7,5800,5.855,7.7
ts83082,Living with Yourself,SHOW,2019,TV-MA,26,"['drama', 'scifi', 'comedy']",['US'],2,7.2,30624,9.447,6.8
ts113842,Giri/Haji,SHOW,2019,TV-MA,58,"['drama', 'thriller', 'crime']",['GB'],1,7.8,14008,14.215,7.7
tm435520,The Two Popes,MOVIE,2019,PG-13,125,"['drama', 'comedy', 'history']",['US'],0,7.6,122069,11.465,7.5
tm443615,Rebecca,MOVIE,2020,PG-13,123,"['romance', 'drama', 'thriller']",['GB'],0,6,41232,11.042,6.3
tm432765,The Wind,MOVIE,2019,R,86,"['western', 'thriller', 'horror']",['US'],0,5.5,8242,10.601,5.6
ts129445,The Spy,SHOW,2019,TV-MA,53,"['drama', 'history']",['FR'],1,7.9,41237,16.993,7.6
tm456436,Bad Trip,MOVIE,2020,N/A,87,"['comedy', 'reality']","['CA', 'US']",0,6.5,24537,73.507,6.1
ts241486,Pokémon Journeys: The Series,SHOW,2020,TV-PG,22,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']",['JP'],1,6.9,563,1.4,6
tm470240,The Half of It,MOVIE,2020,PG-13,104,"['comedy', 'romance', 'drama']",['US'],0,6.9,36576,17.948,7.2
tm458585,Dolemite Is My Name,MOVIE,2019,R,118,"['drama', 'comedy', 'history']",['US'],0,7.2,60334,11.036,7
tm678022,The Prom,MOVIE,2020,PG-13,130,"['comedy', 'drama', 'music', 'romance']",['US'],0,5.9,26197,1.596,6.2
ts237560,Jeffrey Epstein: Filthy Rich,SHOW,2020,TV-MA,57,"['documentation', 'crime']",['US'],1,7.1,23816,9.369,7.2
ts269397,Bogdan Boner: Egzorcysta,SHOW,2020,TV-MA,12,"['animation', 'comedy']",['PL'],2,7.3,105,10.114,4
tm361746,Ophelia,MOVIE,2019,PG-13,114,"['drama', 'romance', 'history', 'war', 'thriller']","['GB', 'US']",0,6.6,10357,17.715,7.3
ts105825,The Valhalla Murders,SHOW,2019,TV-MA,47,"['crime', 'drama', 'thriller', 'scifi']",['IS'],1,7.1,13467,11.145,6.8
tm821143,Ma Rainey's Black Bottom,MOVIE,2020,R,94,"['drama', 'music']",['US'],0,6.9,50988,10.662,6.7
ts113506,The Last Czars,SHOW,2019,TV-MA,45,"['romance', 'documentation', 'drama', 'history', 'war']",['GB'],1,7.3,8248,9.163,7.4
tm453862,The Call,MOVIE,2020,N/A,112,"['scifi', 'thriller', 'drama', 'crime', 'horror']",['KR'],0,7.1,30772,33.987,7.6
tm849022,Hillbilly Elegy,MOVIE,2020,R,117,['drama'],['US'],0,6.7,41469,12.825,6.8
ts89339,Selling Sunset,SHOW,2019,TV-MA,36,['reality'],['US'],5,6.4,6217,8.686,7
ts88909,Glow Up: Britain's Next Make-Up Star,SHOW,2019,TV-14,54,['reality'],['GB'],4,6.8,2095,5.621,7
ts103133,I Am Not Okay with This,SHOW,2020,TV-MA,21,"['drama', 'fantasy', 'scifi', 'comedy']",['US'],1,7.5,58674,27.985,8.2
tm358770,Paradise Hills,MOVIE,2019,N/A,95,"['scifi', 'thriller', 'fantasy', 'european']","['US', 'ES']",0,5.3,22454,17.062,6.022
ts83491,WHAT / IF,SHOW,2019,TV-MA,54,"['drama', 'thriller', 'romance']",['US'],1,6.3,15243,19.664,6.6
tm420826,The Highwaymen,MOVIE,2019,R,133,"['drama', 'thriller', 'crime']",['US'],0,6.9,89893,14.256,6.7
ts281928,Unsolved Mysteries,SHOW,2020,TV-MA,49,"['documentation', 'drama', 'thriller', 'crime']",['US'],2,7.3,9492,18.654,7.8
tm372066,Fast Color,MOVIE,2019,PG-13,102,"['scifi', 'thriller', 'drama']",['US'],0,6,6276,8.954,6
ts223981,Cheer,SHOW,2020,TV-MA,56,"['documentation', 'sport', 'reality']",['US'],2,8.1,6271,8.36,7.4
ts89014,DC Super Hero Girls,SHOW,2019,TV-PG,10,"['scifi', 'animation', 'family', 'action', 'comedy', 'fantasy', 'drama']",['US'],2,7.1,1282,12.626,8.2
ts83657,The Order,SHOW,2019,TV-MA,48,"['scifi', 'drama', 'thriller', 'fantasy', 'horror']",['US'],2,6.7,27943,27.883,7.9
tm499045,Occupation: Rainfall,MOVIE,2020,R,128,"['scifi', 'action']",['AU'],0,5.2,14219,16.63,6.5
tm836438,Countdown,MOVIE,2019,PG-13,90,"['horror', 'thriller', 'european']",['US'],0,,,39.006,6.4
ts250997,Down to Earth with Zac Efron,SHOW,2020,TV-PG,39,"['documentation', 'history', 'reality']",['US'],1,8,6586,17.742,7.8
tm444017,"Extremely Wicked, Shockingly Evil and Vile",MOVIE,2019,R,110,"['crime', 'thriller', 'drama']",['US'],0,6.7,92156,19.891,7
ts215012,Kipo and the Age of Wonderbeasts,SHOW,2020,TV-Y7,23,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],3,8.3,5618,24.191,8.4
tm433462,We Summon the Darkness,MOVIE,2020,R,91,"['thriller', 'horror', 'comedy', 'music']",['US'],0,5.2,10483,8.183,5.5
ts103329,Ghost in the Shell: SAC_2045,SHOW,2020,TV-14,25,"['scifi', 'action', 'animation', 'crime', 'drama', 'thriller']",['JP'],2,6.2,2397,11.482,6.5
tm927718,The Paper Tigers,MOVIE,2020,PG-13,110,"['comedy', 'action']",['US'],0,6.3,4341,4.665,6.9
ts215683,The Untamed,SHOW,2019,TV-14,44,"['action', 'drama', 'thriller', 'romance', 'comedy', 'fantasy', 'horror']",['CN'],1,8.8,6181,30.895,8.5
tm548602,Between Two Ferns: The Movie,MOVIE,2019,N/A,82,['comedy'],['US'],0,6.1,32036,12.486,6
ts236531,Too Hot to Handle,SHOW,2020,TV-MA,42,"['reality', 'romance']",['US'],3,4.6,12230,20.633,6.8
tm325325,The Game Changers,MOVIE,2019,N/A,88,['documentation'],['US'],0,7.8,19942,11.211,7.4
tm845484,Dick Johnson Is Dead,MOVIE,2020,PG-13,89,"['documentation', 'drama']",['US'],0,7.4,6511,7.932,7.4
tm332071,Velvet Buzzsaw,MOVIE,2019,R,113,"['thriller', 'horror', 'comedy']",['US'],0,5.7,60629,16.079,5.3
ts80709,Another Life,SHOW,2019,TV-MA,42,"['scifi', 'drama', 'thriller']",['US'],2,5.2,35536,56.037,6.1
ts256007,Love & Anarchy,SHOW,2020,TV-MA,31,"['comedy', 'drama', 'romance']",['SE'],2,7.4,7896,13.59,7.3
ts86908,L.A.'s Finest,SHOW,2019,TV-14,47,"['crime', 'drama', 'action', 'comedy', 'thriller']",['US'],2,6.1,7000,21.788,7.3
ts105441,Greatest Events of WWII in Colour,SHOW,2019,N/A,50,"['documentation', 'history', 'war']",['GB'],1,8.7,8622,7.929,8.6
ts227305,Tiger King,SHOW,2020,TV-MA,44,"['documentation', 'crime']",['US'],2,7.5,77790,9.63,7
tm943774,The Old Ways,MOVIE,2020,R,90,"['fantasy', 'horror', 'thriller', 'drama']",['US'],0,5.4,6035,9.583,7.2
ts88469,Undercover,SHOW,2019,TV-MA,49,"['drama', 'crime', 'thriller']",['BE'],3,7.8,17005,17.659,8
tm824488,The Art of Incarceration,MOVIE,2019,N/A,90,['documentation'],['AU'],0,8.6,25,0.664,
tm428557,The Laundromat,MOVIE,2019,R,96,"['drama', 'history', 'comedy', 'crime']",['US'],0,6.3,49391,10.319,6
tm878333,Pokémon the Movie: Secrets of the Jungle,MOVIE,2020,N/A,99,"['family', 'fantasy', 'animation', 'action', 'scifi']",['JP'],0,6.4,1942,110.86,7.027
tm893480,Project Power,MOVIE,2020,R,113,"['crime', 'scifi', 'action', 'thriller']",['US'],0,6,86407,22.48,6.5
tm413660,In the Tall Grass,MOVIE,2019,N/A,102,"['drama', 'thriller', 'scifi', 'horror']","['CA', 'US']",0,5.4,55276,15.188,5.5
ts284800,Criminal: UK,SHOW,2019,TV-MA,44,"['crime', 'drama', 'thriller']",['GB'],2,7.6,18213,12.302,7.429
tm820190,#Alive,MOVIE,2020,N/A,98,"['horror', 'thriller', 'action', 'drama']",['KR'],0,6.3,38313,58.967,7.3
tm853953,Tremors: Shrieker Island,MOVIE,2020,PG-13,103,"['action', 'horror']",['US'],0,,,21.871,6.3
ts88262,Traitors,SHOW,2019,TV-MA,51,"['war', 'drama', 'thriller', 'history']",['GB'],1,6.6,3130,4.526,6.8
ts286390,Merli: Dare to Know,SHOW,2019,TV-MA,48,"['comedy', 'drama']",['ES'],2,7.6,1868,52.228,8.4
ts224907,Backstreet Rookie,SHOW,2020,TV-14,62,"['drama', 'comedy', 'romance', 'action']",['KR'],1,7.4,2216,29.819,7.5
ts161737,Dare Me,SHOW,2019,TV-MA,43,"['thriller', 'crime', 'drama', 'reality']",['US'],1,6.6,5254,15.001,7.9
ts225867,The English Game,SHOW,2020,TV-14,48,['drama'],['GB'],1,,,13.746,7.7
ts187541,Hotel Del Luna,SHOW,2019,TV-14,80,"['romance', 'action', 'comedy', 'drama', 'fantasy', 'horror', 'scifi']",['KR'],1,8.2,8405,32.042,8.7
tm464662,Tread,MOVIE,2020,N/A,88,"['crime', 'documentation']",['US'],0,7.1,3074,2.637,6.7
tm455568,Paddleton,MOVIE,2019,R,89,"['drama', 'comedy']",['US'],0,7.1,13791,7.339,7
ts88283,Wu Assassins,SHOW,2019,TV-MA,44,"['scifi', 'action', 'crime', 'drama', 'fantasy']",['US'],1,6.4,12921,15.475,7.3
tm471967,Lost Girls,MOVIE,2020,R,95,"['thriller', 'drama', 'crime']",['US'],0,6.1,21588,12.547,6.1
tm447788,Fyre,MOVIE,2019,N/A,98,"['documentation', 'crime', 'music']",['US'],0,7.2,45728,9.805,6.9
ts215341,The Gentlemen's League,SHOW,2019,TV-G,98,['reality'],['KR'],2,,,10.495,8
tm361998,The Wolf's Call,MOVIE,2019,N/A,115,"['thriller', 'action', 'scifi', 'war', 'drama', 'european']",['FR'],0,6.9,17468,15.545,7.6
ts105047,To the Lake,SHOW,2019,TV-MA,51,"['thriller', 'drama', 'scifi']",['RU'],2,7.2,12713,13.757,7.5
tm451078,Pokemon the Movie: Mewtwo Strikes Back - Evolution,MOVIE,2019,PG,98,"['animation', 'action', 'fantasy', 'family']",['JP'],0,5.7,5475,146.188,6.7
tm414341,The Red Sea Diving Resort,MOVIE,2019,R,129,"['history', 'drama', 'thriller']","['CA', 'US']",0,6.6,28051,14.205,6.9
ts215691,Teenage Bounty Hunters,SHOW,2020,TV-MA,49,"['comedy', 'drama', 'action', 'crime']",['US'],1,7.6,11426,16.492,7.9
tm450375,Thackeray,MOVIE,2019,N/A,139,"['drama', 'history', 'action']",['IN'],0,5.3,3365,2.821,5.3
ts90729,Away,SHOW,2020,TV-14,50,"['drama', 'scifi', 'romance']",['US'],1,6.6,23787,16.426,6.8
tm437221,Charlie Says,MOVIE,2019,R,104,"['drama', 'documentation', 'crime']",['US'],0,5.9,4474,11.349,5.9
tm845496,Crip Camp: A Disability Revolution,MOVIE,2020,R,107,"['documentation', 'history']",['US'],0,7.7,7428,10.547,7.3
ts242820,Floor is Lava,SHOW,2020,TV-Y7,31,['reality'],['US'],2,5.3,2429,9.617,7.8
ts288350,Julie and the Phantoms,SHOW,2020,TV-G,2,"['scifi', 'fantasy', 'music', 'comedy', 'drama', 'family', 'documentation']",['US'],1,8.4,9725,13.926,8.584
tm449105,Polar,MOVIE,2019,R,118,"['action', 'drama', 'crime', 'thriller', 'european']","['DE', 'US']",0,6.3,88281,30.208,6.3
tm418847,The Silence,MOVIE,2019,PG-13,90,"['drama', 'thriller', 'fantasy', 'horror', 'scifi', 'european']",['DE'],0,5.3,44818,35.51,6.04
ts89744,How to Sell Drugs Online (Fast),SHOW,2019,TV-MA,32,"['comedy', 'crime', 'drama', 'romance']",['DE'],3,7.9,31516,26.381,8.3
ts82361,Ultraman,SHOW,2019,TV-14,24,"['animation', 'action', 'scifi', 'fantasy', 'drama']",['JP'],3,6.8,2089,30.084,7.1
tm498803,Spenser Confidential,MOVIE,2020,R,111,"['action', 'comedy', 'drama', 'thriller', 'crime']",['US'],0,6.2,86593,21.502,6.545
tm819950,Anima,MOVIE,2019,N/A,15,['music'],"['GB', 'CZ', 'FR']",0,,,7.375,7.4
ts250801,Dark Desire,SHOW,2020,TV-MA,34,"['thriller', 'drama']",['MX'],2,6.5,7420,122.06,7.3
tm315255,Ip Man 4: The Finale,MOVIE,2019,PG,107,"['action', 'drama', 'history']","['CN', 'HK']",0,7,31692,19.541,7.2
ts223986,The Circle,SHOW,2020,TV-MA,52,['reality'],['US'],5,7.2,6901,7.905,7.7
tm853783,David Attenborough: A Life on Our Planet,MOVIE,2020,PG,83,['documentation'],['GB'],0,8.9,31625,15.935,8.5
ts216522,BEASTARS,SHOW,2019,TV-MA,23,"['animation', 'drama', 'crime', 'fantasy', 'romance', 'thriller']",['JP'],2,7.7,9782,66.572,8.7
ts82851,Messiah,SHOW,2020,TV-MA,45,"['drama', 'thriller']",['US'],1,7.6,42667,19.659,7.4
tm411750,Doom: Annihilation,MOVIE,2019,R,96,"['action', 'scifi', 'thriller', 'horror']",['US'],0,3.7,9281,29.955,4.9
ts252758,Get Organized with The Home Edit,SHOW,2020,TV-PG,42,['reality'],['US'],2,5.4,1506,6.857,6.7
ts84993,Daybreak,SHOW,2019,TV-MA,47,"['scifi', 'drama', 'fantasy', 'horror', 'action', 'comedy', 'thriller']",['US'],1,6.6,19654,18.304,7.3
ts224859,The Pharmacist,SHOW,2020,TV-MA,54,"['documentation', 'crime']",['US'],1,7.7,7261,3.063,8.4
tm469991,I Lost My Body,MOVIE,2019,N/A,81,"['fantasy', 'drama', 'romance', 'animation', 'european']",['FR'],0,7.5,32380,11.079,7.5
tm877681,American Pie Presents: Girls' Rules,MOVIE,2020,R,95,['comedy'],['US'],0,,,50.358,6.3
tm434553,Cut Throat City,MOVIE,2020,R,123,"['thriller', 'drama', 'action', 'crime']",['US'],0,4.8,2594,10.445,6.6
ts255427,Blood of Zeus,SHOW,2020,TV-MA,31,"['scifi', 'animation', 'action']",['US'],1,,,27.566,8.1
ts269690,Schulz Saves America,SHOW,2020,TV-MA,17,['comedy'],['US'],1,7.3,1086,1.4,7.3
tm428558,High Flying Bird,MOVIE,2019,N/A,90,"['drama', 'sport']",['US'],0,6.2,8616,7.304,5.7
tm927037,The Water Man,MOVIE,2020,PG,92,"['action', 'thriller', 'drama', 'family', 'fantasy']",['US'],0,5.4,3880,13.201,6.2
ts88699,Northern Rescue,SHOW,2019,TV-14,44,"['drama', 'family']",['CA'],1,6.9,4202,9.477,7
ts223240,Itaewon Class,SHOW,2020,TV-MA,70,"['drama', 'romance']",['KR'],1,8.2,12780,36.591,8.5
tm884511,The Lost Husband,MOVIE,2020,PG-13,109,"['romance', 'drama']",['US'],0,6.1,4739,7.282,7
tm285317,IO,MOVIE,2019,PG-13,96,"['scifi', 'romance', 'drama']",['US'],0,4.7,34180,25.116,4.9
tm817709,Rocks,MOVIE,2019,N/A,93,['drama'],['GB'],0,7.4,4711,7.28,6.7
tm845512,Horse Girl,MOVIE,2020,R,104,['drama'],['US'],0,,,14.15,5.6
tm824477,Over the Moon,MOVIE,2020,PG,95,"['comedy', 'family', 'fantasy', 'scifi', 'romance', 'animation']","['CN', 'US']",0,6.3,22034,75.251,7.3
tm927480,Kiss the Ground,MOVIE,2020,N/A,84,['documentation'],['US'],0,8.2,6736,6.272,8.1
ts88151,Quicksand,SHOW,2019,TV-MA,46,"['drama', 'crime', 'thriller']",['SE'],1,7.5,21276,16.469,7.3
tm444247,This Changes Everything,MOVIE,2019,PG,97,['documentation'],['US'],0,7.6,1580,4.764,6.5
tm355783,Eli,MOVIE,2019,R,98,"['horror', 'thriller', 'drama']",['US'],0,5.8,35214,31.78,6
tm449195,The Boy Who Harnessed the Wind,MOVIE,2019,N/A,113,"['drama', 'history']","['US', 'MW', 'GB']",0,7.6,37527,35.031,7.9
